Shape,Result,Number,Time
<http://example.org/lungCancer/shapes/Protocol9>,valid,7717,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol5>,valid,6410,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol13>,valid,1546,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol22>,valid,4621,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol15>,valid,2149,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol6>,violated,6712,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol10>,valid,584,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol17>,valid,2787,10.21441125869751
<http://example.org/lungCancer/shapes/Protocol10>,valid,596,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol5>,valid,6641,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol10>,valid,586,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol3>,valid,5901,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol8>,valid,7629,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol17>,valid,2640,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol21>,valid,4185,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol25>,valid,5439,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol24>,valid,5337,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol4>,valid,6086,25.63058066368103
<http://example.org/lungCancer/shapes/Protocol12>,valid,1114,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol4>,valid,6123,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol18>,valid,3168,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol9>,valid,7828,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol12>,valid,1166,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol24>,valid,5330,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol7>,valid,7168,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol10>,valid,370,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol11>,valid,781,3.5458712577819824
<http://example.org/lungCancer/shapes/Protocol25>,valid,5429,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol16>,valid,2422,9.107722759246826
<http://example.org/lungCancer/shapes/Protocol1>,valid,42,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol18>,valid,3161,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol20>,valid,4043,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol20>,valid,3835,14.849263191223145
<http://example.org/lungCancer/shapes/Protocol19>,valid,3210,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol11>,valid,956,3.54687237739563
<http://example.org/lungCancer/shapes/Protocol16>,valid,2329,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol2>,valid,3601,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol17>,valid,2570,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol6>,valid,6985,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol4>,valid,6094,25.63058066368103
<http://example.org/lungCancer/shapes/Protocol14>,valid,1714,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol14>,valid,1819,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol15>,valid,2184,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol16>,valid,2336,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol15>,valid,2043,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol24>,valid,5314,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol12>,valid,1191,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol3>,valid,6002,23.698529481887817
<http://example.org/lungCancer/shapes/Protocol12>,valid,1148,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol9>,valid,7688,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol8>,valid,7607,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol7>,valid,7117,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol4>,valid,6079,25.63058066368103
<http://example.org/lungCancer/shapes/Protocol10>,valid,506,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol1>,valid,51,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol16>,valid,2370,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol5>,valid,6664,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol15>,valid,1965,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol4>,valid,6215,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol10>,valid,416,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol16>,violated,2247,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol23>,valid,4920,19.35137438774109
<http://example.org/lungCancer/shapes/Protocol13>,valid,1435,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol14>,valid,1883,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol25>,valid,5634,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol3>,valid,5803,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol5>,valid,6608,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol1>,valid,6,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol23>,valid,4979,19.35238480567932
<http://example.org/lungCancer/shapes/Protocol6>,valid,6881,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol21>,valid,4427,16.043229579925537
<http://example.org/lungCancer/shapes/Protocol17>,valid,2573,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol22>,valid,4715,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol24>,valid,5134,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol6>,violated,6771,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol18>,valid,2957,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol19>,valid,3273,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol24>,valid,5169,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol21>,valid,4241,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol22>,valid,4654,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol7>,valid,7279,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol6>,violated,6732,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol4>,valid,6366,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol7>,valid,7323,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol20>,valid,4086,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol16>,valid,2462,9.107722759246826
<http://example.org/lungCancer/shapes/Protocol8>,valid,7562,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol21>,valid,4453,16.043229579925537
<http://example.org/lungCancer/shapes/Protocol8>,valid,7364,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol21>,valid,4337,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol24>,valid,5298,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol19>,valid,3300,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol15>,valid,2056,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol22>,valid,4768,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol10>,valid,343,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol23>,violated,4793,19.35137438774109
<http://example.org/lungCancer/shapes/Protocol24>,valid,5303,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol20>,valid,3844,14.849263191223145
<http://example.org/lungCancer/shapes/Protocol17>,valid,2684,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol4>,valid,6274,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol6>,violated,6745,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol5>,valid,6436,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol10>,valid,497,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol23>,valid,4935,19.35238480567932
<http://example.org/lungCancer/shapes/Protocol13>,valid,1331,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol22>,violated,4470,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol14>,valid,1743,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol17>,valid,2763,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol22>,valid,4538,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol10>,valid,588,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol4>,valid,6108,25.63058066368103
<http://example.org/lungCancer/shapes/Protocol20>,valid,4140,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol4>,valid,6068,25.63058066368103
<http://example.org/lungCancer/shapes/Protocol4>,valid,6289,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol15>,valid,2019,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol16>,valid,2483,9.107722759246826
<http://example.org/lungCancer/shapes/Protocol1>,valid,146,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol5>,valid,6591,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol17>,valid,2611,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol13>,valid,1575,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol17>,valid,2673,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol19>,valid,3368,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol4>,valid,6073,25.63058066368103
<http://example.org/lungCancer/shapes/Protocol10>,valid,413,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol4>,valid,6161,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol21>,valid,4272,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol3>,valid,5936,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol10>,valid,385,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol9>,valid,7832,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol6>,violated,6749,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol21>,valid,4178,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol9>,valid,7847,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol19>,valid,3443,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol6>,violated,6731,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol15>,valid,2123,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol14>,valid,1908,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol25>,valid,5676,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol18>,valid,3080,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol4>,valid,6207,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol13>,valid,1500,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol16>,valid,2520,9.107722759246826
<http://example.org/lungCancer/shapes/Protocol9>,valid,7667,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol7>,valid,7072,29.560616731643677
<http://example.org/lungCancer/shapes/Protocol12>,valid,1033,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol8>,valid,7587,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol20>,valid,4013,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol22>,valid,4624,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol21>,valid,4417,16.043229579925537
<http://example.org/lungCancer/shapes/Protocol10>,valid,636,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol1>,valid,227,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol17>,valid,2586,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol16>,valid,2547,9.107722759246826
<http://example.org/lungCancer/shapes/Protocol2>,valid,3524,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol3>,valid,5765,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol20>,valid,4113,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol20>,valid,4048,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol11>,valid,902,3.54687237739563
<http://example.org/lungCancer/shapes/Protocol24>,valid,5272,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol25>,valid,5542,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol18>,valid,3106,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol2>,valid,3543,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol12>,valid,1103,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol12>,valid,1003,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol14>,valid,1727,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol10>,valid,543,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol19>,valid,3318,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol1>,valid,140,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol2>,valid,3606,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol5>,valid,6649,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol2>,valid,3676,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol23>,valid,5028,19.35238480567932
<http://example.org/lungCancer/shapes/Protocol19>,valid,3240,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol2>,valid,3769,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol3>,valid,5830,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol15>,valid,2226,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol14>,valid,1711,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol21>,valid,4216,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol18>,valid,3025,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol17>,valid,2723,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol17>,valid,2701,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol15>,valid,2169,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol23>,valid,4864,19.35137438774109
<http://example.org/lungCancer/shapes/Protocol11>,valid,943,3.54687237739563
<http://example.org/lungCancer/shapes/Protocol1>,valid,111,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol19>,valid,3409,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol7>,valid,7139,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol5>,valid,6413,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol18>,valid,3186,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol16>,valid,2527,9.107722759246826
<http://example.org/lungCancer/shapes/Protocol11>,valid,763,3.5458712577819824
<http://example.org/lungCancer/shapes/Protocol12>,valid,1097,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol1>,valid,266,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol18>,valid,2976,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol19>,valid,3234,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol4>,valid,6202,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol13>,valid,1409,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol21>,valid,4265,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol22>,valid,4710,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol9>,valid,7736,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol3>,valid,5809,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol8>,valid,7590,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol4>,valid,6380,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol13>,valid,1527,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol16>,valid,2376,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol4>,valid,6072,25.63058066368103
<http://example.org/lungCancer/shapes/Protocol11>,valid,776,3.5458712577819824
<http://example.org/lungCancer/shapes/Protocol5>,valid,6550,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol11>,valid,657,3.5458712577819824
<http://example.org/lungCancer/shapes/Protocol12>,valid,1241,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol12>,valid,1004,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol14>,valid,1735,6.848782777786255
<http://example.org/lungCancer/shapes/Protocol16>,valid,2396,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol21>,valid,4364,16.043229579925537
<http://example.org/lungCancer/shapes/Protocol16>,valid,2470,9.107722759246826
<http://example.org/lungCancer/shapes/Protocol22>,valid,4780,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol2>,valid,3651,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol10>,valid,401,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol12>,valid,1194,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol2>,valid,3750,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol25>,valid,5464,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol22>,valid,4635,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol25>,valid,5613,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol5>,valid,6420,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol11>,valid,849,3.54687237739563
<http://example.org/lungCancer/shapes/Protocol17>,valid,2615,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol9>,valid,7933,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol22>,violated,4467,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol20>,valid,3913,14.849263191223145
<http://example.org/lungCancer/shapes/Protocol18>,valid,2963,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol6>,valid,6937,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol1>,valid,119,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol13>,valid,1595,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol15>,valid,2161,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol1>,valid,299,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol9>,valid,7661,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol24>,valid,5324,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol4>,valid,6222,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol18>,valid,2936,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol15>,valid,2062,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol24>,valid,5282,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol24>,valid,5280,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol9>,valid,7790,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol10>,valid,388,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol6>,violated,6711,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol15>,valid,2212,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol11>,valid,639,3.5458712577819824
<http://example.org/lungCancer/shapes/Protocol23>,valid,4972,19.35238480567932
<http://example.org/lungCancer/shapes/Protocol16>,valid,2300,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol2>,valid,3603,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol19>,valid,3212,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol4>,valid,6312,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol23>,valid,4968,19.35238480567932
<http://example.org/lungCancer/shapes/Protocol22>,valid,4548,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol25>,valid,5494,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol19>,valid,3263,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol9>,valid,7855,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol19>,valid,3480,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol4>,valid,6317,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol19>,valid,3284,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol12>,valid,980,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol1>,valid,225,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol11>,valid,669,3.5458712577819824
<http://example.org/lungCancer/shapes/Protocol19>,valid,3460,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol4>,valid,6292,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol7>,valid,7079,29.560616731643677
<http://example.org/lungCancer/shapes/Protocol25>,valid,5695,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol12>,valid,959,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol25>,valid,5654,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol7>,valid,7181,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol10>,valid,484,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol19>,valid,3484,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol15>,valid,2232,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol3>,valid,5965,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol12>,valid,1098,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol1>,valid,148,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol20>,valid,3912,14.849263191223145
<http://example.org/lungCancer/shapes/Protocol7>,valid,7235,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol3>,valid,6036,23.698529481887817
<http://example.org/lungCancer/shapes/Protocol3>,valid,5756,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol5>,valid,6422,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol6>,violated,6799,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol13>,valid,1433,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol9>,valid,7670,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol7>,valid,7036,29.560616731643677
<http://example.org/lungCancer/shapes/Protocol7>,valid,7103,29.560616731643677
<http://example.org/lungCancer/shapes/Protocol24>,valid,5195,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol19>,valid,3365,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol18>,valid,2970,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol7>,valid,7166,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol21>,valid,4375,16.043229579925537
<http://example.org/lungCancer/shapes/Protocol6>,valid,6844,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol17>,valid,2627,10.213403940200806
<http://example.org/lungCancer/shapes/Protocol10>,valid,613,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol20>,valid,4039,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol20>,valid,3850,14.849263191223145
<http://example.org/lungCancer/shapes/Protocol24>,valid,5411,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol1>,valid,49,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol5>,valid,6427,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol12>,valid,1240,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol22>,valid,4618,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol12>,valid,1180,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol22>,violated,4479,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol2>,valid,3568,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol23>,valid,5085,19.35238480567932
<http://example.org/lungCancer/shapes/Protocol9>,valid,7727,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol11>,valid,650,3.5458712577819824
<http://example.org/lungCancer/shapes/Protocol23>,valid,4907,19.35137438774109
<http://example.org/lungCancer/shapes/Protocol3>,valid,5882,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol24>,valid,5289,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol12>,valid,1157,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol1>,valid,230,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol12>,valid,1107,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol20>,valid,4097,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol18>,valid,3083,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol24>,valid,5373,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol13>,valid,1509,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol8>,valid,7477,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol13>,valid,1281,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol7>,valid,7054,29.560616731643677
<http://example.org/lungCancer/shapes/Protocol18>,valid,2982,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol10>,valid,546,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol20>,valid,4060,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol8>,valid,7642,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol18>,valid,3077,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol4>,valid,6338,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol2>,valid,3817,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol3>,valid,5856,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol2>,valid,3709,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol18>,valid,3069,11.326359748840332
<http://example.org/lungCancer/shapes/Protocol4>,valid,6251,25.631577491760254
<http://example.org/lungCancer/shapes/Protocol6>,valid,6960,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol15>,valid,1985,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol1>,valid,30,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol22>,valid,4613,17.69244074821472
<http://example.org/lungCancer/shapes/Protocol23>,valid,4991,19.35238480567932
<http://example.org/lungCancer/shapes/Protocol24>,valid,5376,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol20>,valid,4005,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol7>,valid,7290,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol2>,valid,3826,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol7>,valid,7298,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol8>,valid,7490,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol13>,valid,1323,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol12>,valid,964,4.623827934265137
<http://example.org/lungCancer/shapes/Protocol18>,valid,2901,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol16>,violated,2236,9.106723546981812
<http://example.org/lungCancer/shapes/Protocol5>,valid,6657,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol6>,violated,6722,28.28168749809265
<http://example.org/lungCancer/shapes/Protocol1>,valid,315,1.1829719543457031
<http://example.org/lungCancer/shapes/Protocol19>,valid,3504,12.50183892250061
<http://example.org/lungCancer/shapes/Protocol9>,valid,7765,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol10>,valid,479,2.3239073753356934
<http://example.org/lungCancer/shapes/Protocol2>,violated,3512,13.720799207687378
<http://example.org/lungCancer/shapes/Protocol9>,valid,7724,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol3>,valid,5798,23.69752073287964
<http://example.org/lungCancer/shapes/Protocol24>,valid,5200,20.82952642440796
<http://example.org/lungCancer/shapes/Protocol21>,valid,4219,16.042229413986206
<http://example.org/lungCancer/shapes/Protocol7>,valid,7285,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol8>,valid,7435,30.717232704162598
<http://example.org/lungCancer/shapes/Protocol13>,valid,1311,5.71781849861145
<http://example.org/lungCancer/shapes/Protocol15>,valid,2130,7.937758207321167
<http://example.org/lungCancer/shapes/Protocol9>,valid,7836,31.928210496902466
<http://example.org/lungCancer/shapes/Protocol20>,valid,4092,14.850263833999634
<http://example.org/lungCancer/shapes/Protocol5>,valid,6508,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol25>,valid,5433,22.2975971698761
<http://example.org/lungCancer/shapes/Protocol5>,valid,6407,26.907729387283325
<http://example.org/lungCancer/shapes/Protocol18>,valid,3046,11.325364828109741
<http://example.org/lungCancer/shapes/Protocol7>,valid,7237,29.561617374420166
<http://example.org/lungCancer/shapes/Protocol21>,valid,4301,16.042229413986206
